statistikkvariabel	age	gender	diagnosis	year	nConsultations
Konsultasjoner	6-15 aar	Kvinner	Hjertesykdom	2018	277
Konsultasjoner	6-15 aar	Kvinner	Hjertesykdom	2019	323
Konsultasjoner	6-15 aar	Kvinner	Hjertesykdom	2020	300
Konsultasjoner	6-15 aar	Kvinner	Hjertesykdom	2021	324
Konsultasjoner	6-15 aar	Kvinner	Hjertesykdom	2022	285
Konsultasjoner	6-15 aar	Kvinner	Hjertesykdom	2023	324
Konsultasjoner	6-15 aar	Kvinner	Hjertesykdom	2024	288
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2012	405
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2013	378
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2014	346
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2015	361
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2016	336
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2017	348
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2018	436
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2019	384
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2020	526
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2021	477
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2022	500
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2023	527
Konsultasjoner	6-15 aar	Kvinner	Diabetes	2024	461
Konsultasjoner	6-15 aar	Kvinner	Kreft	2012	147
Konsultasjoner	6-15 aar	Kvinner	Kreft	2013	114
Konsultasjoner	6-15 aar	Kvinner	Kreft	2014	81
Konsultasjoner	6-15 aar	Kvinner	Kreft	2015	142
Konsultasjoner	6-15 aar	Kvinner	Kreft	2016	140
Konsultasjoner	6-15 aar	Kvinner	Kreft	2017	92
Konsultasjoner	6-15 aar	Kvinner	Kreft	2018	87
Konsultasjoner	6-15 aar	Kvinner	Kreft	2019	103
Konsultasjoner	6-15 aar	Kvinner	Kreft	2020	96
Konsultasjoner	6-15 aar	Kvinner	Kreft	2021	114
Konsultasjoner	6-15 aar	Kvinner	Kreft	2022	134
Konsultasjoner	6-15 aar	Kvinner	Kreft	2023	114
Konsultasjoner	6-15 aar	Kvinner	Kreft	2024	101
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2012	4874
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2013	5185
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2014	5312
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2015	5239
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2016	5371
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2017	6078
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2018	6476
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2019	7360
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2020	8353
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2021	9253
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2022	8966
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2023	9947
Konsultasjoner	6-15 aar	Kvinner	Underlivsplager hos kvinner	2024	9946
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2012	22667
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2013	24779
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2014	26454
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2015	26082
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2016	27319
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2017	28639
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2018	29192
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2019	29914
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2020	30403
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2021	32140
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2022	34722
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2023	36297
Konsultasjoner	6-15 aar	Kvinner	Funksjonelle mage-tarmplager	2024	32982
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2012	25342
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2013	25589
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2014	27681
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2015	27167
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2016	27379
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2017	26819
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2018	27574
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2019	29067
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2020	27719
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2021	27199
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2022	25000
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2023	27714
Konsultasjoner	6-15 aar	Kvinner	Hudinfeksjoner	2024	28759
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2012	19730
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2013	20535
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2014	20753
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2015	20189
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2016	20441
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2017	20696
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2018	19977
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2019	19463
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2020	17391
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2021	18193
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2022	16523
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2023	17702
Konsultasjoner	6-15 aar	Kvinner	Ulykker og skader	2024	17059
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2012	2199
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2013	2139
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2014	2285
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2015	2180
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2016	1977
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2017	1934
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2018	2084
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2019	1981
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2020	2387
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2021	2513
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2022	2252
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2023	2205
Konsultasjoner	6-15 aar	Kvinner	Medfoedt sykdom eller feil	2024	2071
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2012	1701
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2013	1673
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2014	1703
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2015	1782
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2016	1967
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2017	2186
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2018	2209
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2019	2610
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2020	2879
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2021	2938
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2022	2514
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2023	2760
Konsultasjoner	6-15 aar	Kvinner	Svangerskap, foedsel, prevensjon	2024	2918
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2012	2054
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2013	2167
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2014	2206
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2015	2128
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2016	2161
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2017	2377
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2018	2303
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2019	2335
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2020	11315
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2021	7863
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2022	3546
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2023	3002
Konsultasjoner	6-15 aar	Kvinner	Frykt for sykdom	2024	2821
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2012	3404
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2013	3803
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2014	4465
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2015	4728
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2016	4917
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2017	4429
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2018	4855
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2019	6784
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2020	14205
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2021	17962
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2022	18142
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2023	8744
Konsultasjoner	6-15 aar	Kvinner	Administrativ kontakt	2024	8531
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2012	5455
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2013	8065
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2014	8980
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2015	9401
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2016	10250
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2017	10467
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2018	10481
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2019	10941
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2020	10654
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2021	12489
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2022	13642
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2023	16786
Konsultasjoner	6-15 aar	Kvinner	Forebyggende kontakt	2024	14771
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2012	113344
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2013	113442
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2014	118967
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2015	117304
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2016	117618
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2017	121539
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2018	122081
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2019	124543
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2020	137500
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2021	172453
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2022	164979
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2023	154964
Konsultasjoner	6-15 aar	Kvinner	Andre diagnoser	2024	155881
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2012	341892
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2013	337637
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2014	353400
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2015	355152
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2016	367637
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2017	375400
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2018	374460
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2019	380031
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2020	398577
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2021	437957
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2022	445821
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2023	455670
Konsultasjoner	6-15 aar	Menn	Alle diagnoser	2024	476380
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2012	65790
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2013	57994
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2014	53912
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2015	57957
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2016	63562
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2017	62752
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2018	59957
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2019	55588
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2020	42883
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2021	33354
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2022	53789
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2023	65095
Konsultasjoner	6-15 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2024	90731
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2012	25393
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2013	25908
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2014	27563
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2015	27839
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2016	28311
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2017	29178
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2018	27785
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2019	28914
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2020	26683
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2021	30821
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2022	30170
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2023	31061
Konsultasjoner	6-15 aar	Menn	Lokale smerter og betennelser	2024	31724
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2012	3180
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2013	3072
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2014	3469
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2015	3359
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2016	3389
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2017	3531
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2018	3269
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2019	3278
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2020	2935
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2021	3385
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2022	3404
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2023	3606
Konsultasjoner	6-15 aar	Menn	Ryggproblemer	2024	3665
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2012	1757
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2013	1873
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2014	1979
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2015	1929
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2016	1819
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2017	1802
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2018	1618
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2019	1728
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2020	1507
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2021	1640
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2022	1728
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2023	1660
Konsultasjoner	6-15 aar	Menn	Generelle smerter og muskelplager	2024	1646
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2012	2571
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2013	2589
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2014	2795
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2015	2679
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2016	2925
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2017	2913
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2018	2591
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2019	2663
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2020	2558
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2021	2649
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2022	2549
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2023	2486
Konsultasjoner	6-15 aar	Menn	Ledd- og giktsykdommer	2024	2552
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2012	26775
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2013	26736
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2014	27625
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2015	28702
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2016	29376
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2017	31946
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2018	31983
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2019	33679
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2020	38781
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2021	45358
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2022	46831
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2023	54470
Konsultasjoner	6-15 aar	Menn	Psykisk sykdom eller lidelse	2024	53734
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2012	34342
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2013	32325
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2014	37442
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2015	35246
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2016	35943
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2017	37593
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2018	36961
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2019	40568
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2020	46449
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2021	46888
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2022	41322
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2023	45965
Konsultasjoner	6-15 aar	Menn	Atopi, astma, allergi eller eksem	2024	46283
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2012	51
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2013	41
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2014	35
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2015	43
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2016	40
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2017	23
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2018	41
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2019	40
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2020	49
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2021	61
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2022	44
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2023	31
Konsultasjoner	6-15 aar	Menn	Hoeyt blodtrykk	2024	50
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2012	337
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2013	356
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2014	367
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2015	341
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2016	334
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2017	312
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2018	325
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2019	322
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2020	391
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2021	409
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2022	342
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2023	366
Konsultasjoner	6-15 aar	Menn	Hjertesykdom	2024	292
Konsultasjoner	6-15 aar	Menn	Diabetes	2012	351
Konsultasjoner	6-15 aar	Menn	Diabetes	2013	439
Konsultasjoner	6-15 aar	Menn	Diabetes	2014	423
Konsultasjoner	6-15 aar	Menn	Diabetes	2015	396
Konsultasjoner	6-15 aar	Menn	Diabetes	2016	411
Konsultasjoner	6-15 aar	Menn	Diabetes	2017	375
Konsultasjoner	6-15 aar	Menn	Diabetes	2018	432
Konsultasjoner	6-15 aar	Menn	Diabetes	2019	405
Konsultasjoner	6-15 aar	Menn	Diabetes	2020	571
Konsultasjoner	6-15 aar	Menn	Diabetes	2021	564
Konsultasjoner	6-15 aar	Menn	Diabetes	2022	579
Konsultasjoner	6-15 aar	Menn	Diabetes	2023	585
Konsultasjoner	6-15 aar	Menn	Diabetes	2024	557
Konsultasjoner	6-15 aar	Menn	Kreft	2012	84
Konsultasjoner	6-15 aar	Menn	Kreft	2013	90
Konsultasjoner	6-15 aar	Menn	Kreft	2014	81
Konsultasjoner	6-15 aar	Menn	Kreft	2015	102
Konsultasjoner	6-15 aar	Menn	Kreft	2016	113
Konsultasjoner	6-15 aar	Menn	Kreft	2017	105
Konsultasjoner	6-15 aar	Menn	Kreft	2018	97
Konsultasjoner	6-15 aar	Menn	Kreft	2019	98
Konsultasjoner	6-15 aar	Menn	Kreft	2020	148
Konsultasjoner	6-15 aar	Menn	Kreft	2021	132
Konsultasjoner	6-15 aar	Menn	Kreft	2022	153
Konsultasjoner	6-15 aar	Menn	Kreft	2023	131
Konsultasjoner	6-15 aar	Menn	Kreft	2024	107
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2012	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2013	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2014	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2015	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2016	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2017	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2018	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2019	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2020	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2021	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2022	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2023	NA
Konsultasjoner	6-15 aar	Menn	Underlivsplager hos kvinner	2024	NA
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2012	18420
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2013	20204
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2014	21370
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2015	21589
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2016	23302
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2017	24024
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2018	25482
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2019	25675
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2020	24588
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2021	25948
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2022	28689
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2023	31271
Konsultasjoner	6-15 aar	Menn	Funksjonelle mage-tarmplager	2024	28717
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2012	21921
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2013	22433
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2014	24117
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2015	24159
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2016	24219
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2017	24559
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2018	25807
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2019	26211
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2020	25595
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2021	24927
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2022	23439
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2023	25826
Konsultasjoner	6-15 aar	Menn	Hudinfeksjoner	2024	26972
Konsultasjoner	6-15 aar	Menn	Ulykker og skader	2012	23987
Konsultasjoner	6-15 aar	Menn	Ulykker og skader	2013	24169
Konsultasjoner	6-15 aar	Menn	Ulykker og skader	2014	25246
